-118.254999,34.148767,24 Hour Fitness - Glendale Cardio Equipment; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Personal Training*; Pro Shop*; Sauna; Training Club 24 - IGNITE*; Club Number: 00113; Open Date: 5/1/1994 12:00:00 AM,(818) 240-5111,240 North Brand Blvd.,Glendale,CA,91203,USA
-117.83815,34.1139,24 Hour Fitness - Glendora Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00910; Open Date: 7/2/2007 12:00:00 AM,(626) 804-2403,1357 E. Gladstone St.,Glendora,CA,91741,USA
-121.26802,38.619206,24 Hour Fitness - Sunrise Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; Strength Machines; Training Club 24 - IGNITE*; Training Club 24 - SNOW*; Whirlpool; Club Number: 00807; Open Date: 6/1/2007 12:00:00 AM,(916) 859-3400,2280 Sunrise Blvd.,Gold River,CA,95670,USA
-118.325186,33.9237,24 Hour Fitness - Hawthorne Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00055; Open Date: 7/23/2005 12:00:00 AM,(323) 756-2466,2831 West 120th Street,Hawthorne,CA,90250,USA
-122.090229,37.653772,24 Hour Fitness - Hayward Cardio Equipment; Free Weights; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Whirlpool; Club Number: 00536; Open Date: 9/1/1994 12:00:00 AM,(510) 264-3275,24727 Amador Street,Hayward,CA,94544,USA
-122.063961,37.60707,24 Hour Fitness - Hayward Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00488; Open Date: 6/1/2013 12:00:00 AM,(510) 404-0803,2480 Whipple Rd,Hayward,CA,94544,USA
-122.081175,37.666629,24 Hour Fitness - Jackson Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Personal Training*; Pro Shop; Strength Machines; Club Number: 00270; Open Date: 12/19/2014 12:00:00 AM,(510) 727-6778,771 Jackson Street,Hayward,CA,94544,USA
-118.3924,33.8631,24 Hour Fitness - Hermosa Beach Cardio Equipment; Circuit Training; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00097; Open Date: 7/29/2005 12:00:00 AM,(310) 374-4524,1601 Pacific Coast Highway Suite 100,Hermosa Beach,CA,90254,USA
-118.328411,34.098,24 Hour Fitness - Hollywood CA Cardio Equipment; Circuit Training; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00088; Open Date: 3/1/2002 12:00:00 AM,(323) 461-2024,6380 West Sunset Blvd.,Hollywood,CA,90028,USA
-117.999372,33.658324,24 Hour Fitness - Huntington Pier Cardio Equipment; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Club Number: 00177; Open Date: 7/15/1996 12:00:00 AM,(714) 374-3700,303 3rd Street,Huntington Beach,CA,92648,USA
-118.026623,33.7154,24 Hour Fitness - Huntington Beach Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Juice Bar*; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop; Sauna; Strength Machines; TRX Suspension Training; Training Club 24 - IGNITE*; Club Number: 00105; Open Date: 10/1/1979 12:00:00 AM,(714) 840-3888,5858 Warner Avenue,Huntington Beach,CA,92649,USA
-117.992003,33.733508,24 Hour Fitness - Huntington Beach Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00851; Open Date: 6/18/2007 12:00:00 AM,(714) 373-8969,7887 Center Ave,Huntington Beach,CA,92647,USA
-116.216574,33.739246,24 Hour Fitness - Indio Jackson Center Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00921; Open Date: 10/31/2008 12:00:00 AM,(760) 262-8771,42900 Jackson Street,Indio,CA,92203,USA
-117.746722,33.652765,24 Hour Fitness - Irvine Spectrum Cardio Equipment; Circuit Training; Executive Lockers*; Free Weights; Group Cycling; Group Exercise; Lounge; Personal Training*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00863; Open Date: 6/8/2007 12:00:00 AM,(949) 885-1921,517 Spectrum Center Drive,Irvine,CA,92618,USA
-117.79038,33.72426,24 Hour Fitness - Irvine Marketplace Cardio Equipment; Family Pool; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Kids' Club*; Outdoor Lap Pool; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00884; Open Date: 11/12/2010 12:00:00 AM,(714) 665-1233,13752 Jamboree Rd,Irvine,CA,92602,USA
-117.851026,33.679858,24 Hour Fitness - Lakeshore Towers Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Kids' Club*; Outdoor Lap Pool; Personal Training*; Pilates Reformer Studio*; Pro Shop*; Racquetball Court; Restaurant*; Rock Climbing; Sauna; Squash Courts; Steam Room; Sun Deck; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Volleyball; Whirlpool; Club Number: 00189; Open Date: 7/1/1997 12:00:00 AM,(949) 250-4422,18007 Von Karman Avenue,Irvine,CA,92612,USA
-117.839051,33.648653,24 Hour Fitness - University Center Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Pro Shop*; Training Club 24 - IGNITE*; Club Number: 00149; Open Date: 4/1/1990 12:00:00 AM,(949) 725-9100,4255 Campus Drive; A150,Irvine,CA,92612,USA
-117.797054,33.695487,24 Hour Fitness - Irvine Culver Drive Cardio Equipment; Circuit Training; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00150; Open Date: 4/1/1990 12:00:00 AM,(949) 262-0600,15315 Culver Drive 165,Irvine,CA,92604,USA
-117.743679,33.642616,24 Hour Fitness - Irvine Center Drive Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00196; Open Date: 6/15/1999 12:00:00 AM,(949) 585-0060,8697 Irvine Center Drive,Irvine,CA,92618,USA
-117.273403,32.843274,24 Hour Fitness - La Jolla West Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Personal Training*; Pro Shop*; Strength Machines; Training Club 24 - IGNITE*; Club Number: 00167; Open Date: 10/24/2005 12:00:00 AM,(858) 551-7800,7680 Girard Ave. Suite 200,La Jolla,CA,92037,USA
-117.010713,32.781014,24 Hour Fitness - Grossmont Cardio Equipment; Free Weights; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00178; Open Date: 3/1/1995 12:00:00 AM,(619) 667-7607,5601 Grossmont Center Dr,La Mesa,CA,91942,USA
-116.963419,32.746222,24 Hour Fitness - Rancho San Diego Cardio Equipment; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Lounge; Outdoor Lap Pool; Personal Training*; Pro Shop*; Sauna; Steam Room; Strength Machines; Sun Deck; TRX Suspension Training; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00060; Open Date: 10/1/2002 12:00:00 AM,(619) 660-5024,3633 Avocado Blvd,La Mesa,CA,91941,USA
-117.037299,32.7577,24 Hour Fitness - La Mesa Cardio Equipment; Free Weights; Group Exercise; Personal Training*; Personal Training Area; Strength Machines; Club Number: 00101; Open Date: 6/1/1978 12:00:00 AM,(619) 697-1212,7450 University Avenue,La Mesa,CA,91941,USA
-117.977044,33.909451,24 Hour Fitness - La Mirada Cardio Equipment; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00077; Open Date: 4/3/2002 12:00:00 AM,(562) 902-2455,13395 Beach Blvd.,La Mirada,CA,90638,USA
-117.629118,33.559161,24 Hour Fitness - Ladera Ranch Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Outdoor Lap Pool; Personal Training*; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00053; Open Date: 7/18/2005 12:00:00 AM,(949) 365-5000,200 Corporate Drive,Ladera Ranch,CA,92694,USA
-117.679363,33.595084,24 Hour Fitness - Laguna Hills Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training; Personal Training Area; Sauna; Club Number: 00124; Open Date: 2/1/1986 12:00:00 AM,(949) 586-6600,25252 McIntyre St.,Laguna Hills,CA,92653,USA
-117.696994,33.491836,24 Hour Fitness - Ocean Ranch Cardio Equipment; Free Weights; Group Exercise; Kids' Club*; Outdoor Lap Pool; Personal Training*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00085; Open Date: 10/4/2001 12:00:00 AM,(949) 443-2440,32451 Golden Lantern,Laguna Niguel,CA,92677,USA
-117.709323,33.557369,24 Hour Fitness - Laguna Niguel Cardio Equipment; Executive Lockers*; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Juice Bar*; Kids' Club*; Outdoor Lap Pool; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; Strength Machines; Sun Deck; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Volleyball; Whirlpool; Club Number: 00862; Open Date: 7/21/2007 12:00:00 AM,(949) 614-1024,27921 La Paz Road,Laguna Niguel,CA,92677,USA
-117.659718,33.668466,24 Hour Fitness - Foothill Ranch Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00073; Open Date: 12/26/2000 12:00:00 AM,(949) 830-4213,26781 Rancho Parkway,Lake Forest,CA,92630,USA
-118.136692,33.847166,24 Hour Fitness - Lakewood Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00890; Open Date: 8/11/2012 12:00:00 AM,(562) 630-2668,4821 Del Amo Blvd.,Lakewood,CA,90712,USA
-118.152713,34.6749,24 Hour Fitness - Lancaster West Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Practice Basketball Court; Pro Shop*; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Water Aerobics Pool; Whirlpool; Club Number: 00878; Open Date: 12/19/2009 12:00:00 AM,(661) 206-3045,1220 West Avenue K,Lancaster,CA,93534,USA
-122.511229,37.947562,24 Hour Fitness - Larkspur Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Towel Service*; Training Club 24 - IGNITE*; Club Number: 00508; Open Date: 10/1/1989 12:00:00 AM,(415) 925-0333,1001 Larkspur Landing Circle,Larkspur,CA,94939,USA
-121.814365,37.700583,24 Hour Fitness - Livermore Cardio Equipment; Free Weights; Free WiFi; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - SNOW*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00895; Open Date: 12/22/2012 12:00:00 AM,(925) 447-4496,2650 Kittyhawk Rd.,Livermore,CA,94551,USA
-118.199299,33.7672,24 Hour Fitness - Long Beach Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Sauna; Strength Machines; TRX Suspension Training; Training Club 24 - IGNITE*; Club Number: 00154; Open Date: 6/1/1992 12:00:00 AM,(562) 435-6300,100 Oceangate,Long Beach,CA,90802,USA
-118.125199,33.8114,24 Hour Fitness - Long Beach Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00186; Open Date: 4/7/2012 12:00:00 AM,(562) 420-1444,3030 N Bellflower Blvd,Long Beach,CA,90808,USA
-118.0453,33.803,24 Hour Fitness - Cypress Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00111; Open Date: 1/1/1982 12:00:00 AM,(714) 826-7172,4951 Katella Avenue,Los Alamitos,CA,90720,USA
-118.365777,33.987647,24 Hour Fitness - La Cienega Cardio Equipment; Circuit Training; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00490; Open Date: 11/17/2004 12:00:00 AM,(323) 293-2481,5045 W. Slauson Ave.,Los Angeles,CA,90056,USA
-118.387856,33.9455,24 Hour Fitness - LAX Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Personal Training*; Club Number: 00122; Open Date: 7/1/1982 12:00:00 AM,(310) 410-9909,5959 W. Century Blvd.,Los Angeles,CA,90045,USA
-118.306699,34.0617,24 Hour Fitness - Mid Wilshire Cardio Equipment; Free Weights; Group Exercise; Personal Training*; Personal Training Area; Sauna; Strength Machines; TRX Suspension Training; Training Club 24 - IGNITE*; Club Number: 00118; Open Date: 9/3/1996 12:00:00 AM,(213) 388-2700,3699 Wilshire Blvd; Suite 110,Los Angeles,CA,90010,USA
-118.4043,34.053232,24 Hour Fitness - Beverly Hills Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Personal Training*; Personal Training Area; Personal Viewing Screens; Practice Basketball Court; Racquetball Court; Sauna; Strength Machines; TRX Suspension Training; Club Number: 00120; Open Date: 5/1/1982 12:00:00 AM,(310) 553-7600,9911 West Pico Blvd,Los Angeles,CA,90035,USA
-118.256168,34.051523,24 Hour Fitness - Downtown LA-6th Street Cardio Equipment; Coin Collect Lockers; Executive Lockers*; Free Weights; Group Cycling; Group Exercise; Lounge; Personal Training*; Pro Shop*; Sauna; Steam Room; Towel Service*; Training Club 24 - IGNITE*; Club Number: 00905; Open Date: 12/8/2006 12:00:00 AM,(213) 683-1400,505 South Flower Street; Level B,Los Angeles,CA,90071,USA
-118.388599,33.9018,24 Hour Fitness - Manhattan Beach Cardio Equipment; Circuit Training; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Strength Machines; TRX Suspension Training; Training Club 24 - IGNITE*; Club Number: 00163; Open Date: 3/1/1993 12:00:00 AM,(310) 536-9300,1500 Rosecrans Ave,Manhattan Beach,CA,90266,USA
-121.216999,37.811819,24 Hour Fitness - Manteca Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; Whirlpool; Club Number: 00535; Open Date: 2/1/1995 12:00:00 AM,(209) 825-4141,1090 North Main Street,Manteca,CA,95336,USA
-122.397463,37.605198,24 Hour Fitness - Millbrae Cardio Equipment; Circuit Training; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Club Number: 00805; Open Date: 12/14/2007 12:00:00 AM,(650) 651-1003,979 Broadway Avenue,Millbrae,CA,94030,USA
-121.903927,37.446254,24 Hour Fitness - Milpitas Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Training Club 24 - IGNITE*; Club Number: 00601; Open Date: 12/5/2005 12:00:00 AM,(408) 586-0524,301 Jacklin Road,Milpitas,CA,95035,USA
-117.67782,33.6273,24 Hour Fitness - Mission Viejo Cardio Equipment; Circuit Training; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Club Number: 00157; Open Date: 11/1/1992 12:00:00 AM,(949) 855-6800,23166 Los Alisos Blvd 140,Mission Viejo,CA,92691,USA
-117.990423,34.140464,24 Hour Fitness - Monrovia Cardio Equipment; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Club Number: 00170; Open Date: 11/1/1994 12:00:00 AM,(626) 358-3333,715 East Huntington Drive,Monrovia,CA,91016,USA
-117.689599,34.076019,24 Hour Fitness - Montclair Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Club Number: 00901; Open Date: 9/15/2006 12:00:00 AM,(909) 621-5424,9750 Central Avenue,Montclair,CA,91763,USA
-118.134349,34.067333,24 Hour Fitness - Monterey Park Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Sauna; Steam Room; Strength Machines; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00867; Open Date: 5/21/2010 12:00:00 AM,(626) 537-2144,500 N. Atlantic Blvd. Suite A-102-1,Monterey Park,CA,91754,USA
-122.12771,37.861169,24 Hour Fitness - Moraga Rheem Cardio Equipment; Executive Lockers*; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Club Number: 00812; Open Date: 7/18/2008 12:00:00 AM,(925) 377-2400,351 Rheem Blvd.,Moraga,CA,94556,USA
-117.278728,33.936154,24 Hour Fitness - Moreno Valley Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00925; Open Date: 11/22/2014 12:00:00 AM,(951) 571-8335,12660 Day Street,Moreno Valley,CA,92553,USA
-121.630221,37.11784,24 Hour Fitness - Morgan Hill Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Exercise; Kids' Club*; Personal Training*; Sauna; Steam Room; Whirlpool; Club Number: 00533; Open Date: 10/1/1995 12:00:00 AM,(408) 779-5555,850 Tennant Station,Morgan Hill,CA,95037,USA
-122.108244,37.400972,24 Hour Fitness - Mountain View Cardio Equipment; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Se habla espanol; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00513; Open Date: 10/1/1992 12:00:00 AM,(650) 941-2268,550 Showers Drive,Mountain View,CA,94040,USA
-122.107888,37.404697,24 Hour Fitness - Mountain View Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Practice Basketball Court; Pro Shop*; Sauna; Steam Room; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00814; Open Date: 9/12/2008 12:00:00 AM,(650) 935-9064,2535 California Street,Mountain View,CA,94040,USA
-117.177429,33.556273,24 Hour Fitness - Murrieta Cardio Equipment; Circuit Training; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Pro Shop*; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Club Number: 00912; Open Date: 4/13/2007 12:00:00 AM,(951) 304-2053,40396 Murrieta Hot Springs Road,Murrieta,CA,92563,USA
-122.000522,37.523517,24 Hour Fitness - Newark Cardio Equipment; Coin Collect Lockers; Free Weights; Group Cycling; Group Exercise; Personal Training*; Strength Machines; Club Number: 00546; Open Date: 8/2/1999 12:00:00 AM,(510) 494-9348,5234 Newpark Mall,Newark,CA,94560,USA
-118.375794,34.167236,24 Hour Fitness - North Hollywood Circuit Training; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00889; Open Date: 7/23/2011 12:00:00 AM,(818) 738-1798,5300 Lankershim Blvd Ste 100,North Hollywood,CA,91601,USA
-118.554553,34.23545,24 Hour Fitness - Northridge Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00866; Open Date: 4/30/2010 12:00:00 AM,(747) 224-2000,19350 Nordhoff Street Unit D,Northridge,CA,91324,USA
-122.265897,37.809107,24 Hour Fitness - Oakland Cardio Equipment; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Towel Service; Whirlpool; Club Number: 00532; Open Date: 9/1/1995 12:00:00 AM,(510) 433-1140,2050 Webster Street,Oakland,CA,94612,USA
-122.222752,37.7682,24 Hour Fitness - Oakland High Street Cardio Equipment; Circuit Training; Coin Collect Lockers; Executive Lockers*; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training; Pro Shop*; Sauna; Steam Room; Strength Machines; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00802; Open Date: 7/9/2006 12:00:00 AM,(510) 434-2495,3950 Alameda Ave.,Oakland,CA,94601,USA
-117.297503,33.238121,24 Hour Fitness - Oceanside Cardio Equipment; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00080; Open Date: 4/3/2002 12:00:00 AM,(760) 757-3712,4655 Frazee Road,Oceanside,CA,92056,USA
-117.593301,34.026863,24 Hour Fitness - Ontario Cardio Equipment; Circuit Training; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Personal Viewing Screens; Pro Shop*; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Water Aerobics Pool; Whirlpool; Club Number: 00920; Open Date: 6/19/2009 12:00:00 AM,(909) 218-3885,2580 S. Archibald Avenue,Ontario,CA,91761,USA
-117.815753,33.7877,24 Hour Fitness - Orange Cardio Equipment; Free Weights; Group Cycling; Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Sauna; Strength Machines; TRX Suspension Training; Club Number: 00127; Open Date: 2/1/1988 12:00:00 AM,(714) 639-9300,3521 East Chapman Ave.,Orange,CA,92869,USA
-117.878715,33.795784,24 Hour Fitness - Orange Cardio Equipment; Coin Collect Lockers; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Pro Shop*; Sauna; Steam Room; Training Club 24 - IGNITE*; Whirlpool; Club Number: 00063; Open Date: 10/8/2002 12:00:00 AM,(714) 385-0024,3600 West Orangewood Ave,Orange,CA,92868,USA
-117.836027,33.822961,24 Hour Fitness - Orange Cardio Equipment; Free Weights; Free WiFi; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop; Racquetball Court; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00922; Open Date: 8/10/2013 12:00:00 AM,(714) 923-0284,2102 North Tustin Street,Orange,CA,92865,USA
-119.176745,34.238933,24 Hour Fitness - Oxnard Collection Cardio Equipment; Free Weights; Full Sized Basketball Court; Group Cycling; Group Exercise; Indoor Lap Pool; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop; Sauna; Steam Room; Strength Machines; TRX Suspension Training; Towel Service; Training Club 24 - IGNITE*; Training Club 24 - TORCH*; Whirlpool; Club Number: 00928; Open Date: 12/20/2014 12:00:00 AM,(805) 288-8509,400 Town Center Drive,Oxnard,CA,93036,USA
-119.221353,34.184235,24 Hour Fitness - Channel Islands Group Exercise; Kids' Club*; Personal Training*; Personal Training Area; Pro Shop*; Club Number: 00919; Open Date: 8/1/2008 12:00:00 AM,(805) 988-6000,1651 Victoria Avenue Suite 160,Oxnard,CA,93035,USA
-122.490899,37.647409,24 Hour Fitness - Pacifica Cardio Equipment; Coin Collect Lockers; Free Weights; Group Exercise; Kids' Club*; Personal Training*; Club Number: 00487; Open Date: 2/21/2003 12:00:00 AM,(650) 738-7824,555 Oceana Blvd.,Pacifica,CA,94044,USA
